,n.name,n.code,score
1171,Schaumburg Regional Airport,K06C,29.0
90,Grantley Adams International Airport,TBPB,29.0
113,Flying Exotics Airport,47FL,29.0
395,Drake Field,KFYV,29.0
165,Joint Base Andrews,KADW,29.0
460,Fresno Chandler Executive Airport,KFCH,29.0
127,Double Eagle II Airport,KAEG,29.0
1542,Lee Gilmer Memorial Airport,KGVL,29.0
3832,Stillwater Regional Airport,KSWO,29.0
583,Kenai Municipal Airport,PAEN,29.0
791,Carty's Airstrip,8AK2,28.0
600,Sheboygan County Memorial Airport,KSBM,28.0
1022,Coral Creek Airport,FA54,28.0
428,Friday Harbor Airport,KFHR,28.0
601,Westover Field Amador County Airport,KO70,28.0
1065,Harnett Regional Jetport Airport,KHRJ,28.0
344,Jean Airport,K0L7,28.0
1550,Greeley–Weld County Airport,KGXY,28.0
33,Rome–Fiumicino Leonardo da Vinci International Airport,LIRF,28.0
2567,Plum Valley Airport,64OR,28.0
51,Camp Pendleton MCAS (Munn Field) Airport,KNFG,28.0
197,Cottonwood Airport,KP52,27.0
1115,Plant City Municipal Airport,KPCM,27.0
1690,Brookhaven Airport,KHWV,27.0
2711,Ottawa / Manotick (Hope Field),CHF2,27.0
873,London Luton Airport,EGGW,27.0
958,Capital City Airport,KCXY,27.0
119,Stevens Airport,60CO,27.0
843,Stellar Airpark,KP19,27.0
1018,Fort Worth Spinks Airport,KFWS,27.0
107,Indira Gandhi International Airport,VIDP,27.0
336,Rimrock Airport,48AZ,27.0
1678,Camp Williams Airfield,UT08,26.0
1516,Bishop Airfield,1AZ0,26.0
385,Chesapeake Regional Airport,KCPK,26.0
1264,Ruckel Airport,FL17,26.0
1635,Rocky Mount Wilson Regional Airport,KRWI,26.0
595,Christensen Ranch Airport,9CL2,26.0
2160,Flying Bj Airport,3NC5,26.0
496,Calaveras Co Maury Rasmussen Field,KCPU,26.0
632,Pioneer Airport,WS17,26.0
461,Hicks Air Field,KT67,26.0
2730,Newby Landing Airport,36II,26.0
457,Secret Spot Airport,3NK5,26.0
340,Hendricks County Gordon Graham Field,K2R2,26.0
1345,Flying Hare Field Airport,34XS,26.0
291,Madera Municipal Airport,KMAE,26.0
929,Chester County G O Carlson Airport,KMQS,25.0
118,Cozumel International Airport,MMCZ,25.0
438,Victoria International Airport,CYYJ,25.0
517,Los Alamitos Army Air Field,KSLI,25.0
1041,Princeton Airport,K39N,25.0
1078,Tipton Airport,KFME,25.0
853,Rio Galeão – Tom Jobim International Airport,SBGL,25.0
1833,Fort Dodge Regional Airport,KFOD,25.0
436,San Rafael Airport,CA35,25.0
1072,Pine Shadows Airpark,94FL,25.0
1808,Lake Tahoe Airport,KTVL,25.0
361,Compton Woodley Airport,KCPM,25.0
1532,Wauchula Municipal Airport,KCHN,25.0
382,Muskeget Island Airport,MA55,24.0
998,Coleman A. Young Municipal Airport,KDET,24.0
422,Sundance Airpark,KHSD,24.0
534,Lafayette Landings Airport,FD90,24.0
747,Southerly Airport,58FD,24.0
2041,Tuckernuck Airport,MA72,24.0
1314,Davison Army Air Field,KDAA,24.0
1061,Culpeper Regional Airport,KCJR,24.0
483,Santa Maria Public Airport Captain G Allan Hancock Field,KSMX,24.0
584,Yuba County Airport,KMYV,24.0
